ID,X1_age,X2_job,X3_marital,X4_salary,X5_default,X6_balance,X7_housing,X8_loan,X9_contact,X13_campaign,X15_previous,X16_toutcome,X17_ioutcome
TR00000218,2_30代,02_管理職,2_既婚,3_高,0_無,2_中,0_無,1_有,X_不明,2回,0回,0_無,0_無
TR00000219,3_40代,10_無職,2_既婚,2_中,0_無,1_やや少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000220,1_20代,05_労務職,2_既婚,1_低,0_無,2_中,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000221,2_30代,01_経営者,3_離婚,2_中,0_無,0_少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000222,4_50代,09_退職者,2_既婚,2_中,0_無,0_少,0_無,1_有,X_不明,1回,0回,0_無,0_無
TR00000223,3_40代,04_技術職,3_離婚,X_不明,0_無,1_やや少,1_有,0_無,X_不明,1回,0回,0_無,0_無
TR00000224,3_40代,05_労務職,2_既婚,1_低,0_無,2_中,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000225,4_50代,02_管理職,2_既婚,X_不明,0_無,3_やや多,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00000226,2_30代,02_管理職,1_未婚,3_高,0_無,1_やや少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000227,2_30代,05_労務職,2_既婚,X_不明,0_無,3_やや多,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000228,4_50代,06_サービス職,3_離婚,2_中,0_無,3_やや多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000229,3_40代,05_労務職,2_既婚,1_低,0_無,0_少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000230,2_30代,06_サービス職,2_既婚,2_中,0_無,2_中,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000231,4_50代,01_経営者,2_既婚,2_中,0_無,2_中,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000232,4_50代,05_労務職,2_既婚,X_不明,0_無,3_やや多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000233,4_50代,05_労務職,2_既婚,1_低,0_無,2_中,1_有,0_無,X_不明,1回,0回,0_無,0_無
TR00000234,3_40代,05_労務職,2_既婚,1_低,0_無,1_やや少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000235,4_50代,03_事務職,3_離婚,2_中,0_無,2_中,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000236,2_30代,05_労務職,2_既婚,1_低,0_無,0_少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000237,3_40代,03_事務職,3_離婚,2_中,0_無,1_やや少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000238,3_40代,05_労務職,3_離婚,1_低,0_無,0_少,0_無,1_有,X_不明,1回,0回,0_無,0_無
TR00000239,3_40代,04_技術職,2_既婚,2_中,0_無,2_中,0_無,1_有,X_不明,1回,0回,0_無,0_無
TR00000240,3_40代,01_経営者,2_既婚,X_不明,0_無,1_やや少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000241,2_30代,03_事務職,2_既婚,2_中,0_無,0_少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000242,3_40代,04_技術職,2_既婚,2_中,0_無,2_中,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000243,3_40代,02_管理職,2_既婚,3_高,0_無,4_多,1_有,0_無,X_不明,3回以上,0回,0_無,0_無
TR00000244,3_40代,02_管理職,2_既婚,X_不明,0_無,2_中,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000245,1_20代,05_労務職,1_未婚,2_中,0_無,0_少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000246,3_40代,02_管理職,2_既婚,3_高,0_無,1_やや少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000247,2_30代,05_労務職,2_既婚,2_中,0_無,2_中,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000248,4_50代,06_サービス職,2_既婚,2_中,0_無,4_多,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000249,3_40代,03_事務職,2_既婚,2_中,0_無,2_中,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000250,4_50代,05_労務職,2_既婚,2_中,0_無,0_少,0_無,1_有,X_不明,1回,0回,0_無,0_無
TR00000251,2_30代,06_サービス職,1_未婚,2_中,0_無,0_少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000252,2_30代,04_技術職,3_離婚,2_中,0_無,1_やや少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000253,4_50代,02_管理職,1_未婚,3_高,0_無,2_中,1_有,0_無,X_不明,1回,0回,0_無,0_無
TR00000254,2_30代,05_労務職,2_既婚,1_低,0_無,2_中,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000255,4_50代,01_経営者,3_離婚,2_中,0_無,3_やや多,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00000256,2_30代,04_技術職,1_未婚,2_中,0_無,4_多,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000257,2_30代,06_サービス職,2_既婚,2_中,0_無,1_やや少,0_無,1_有,X_不明,1回,0回,0_無,0_無
TR00000258,3_40代,05_労務職,2_既婚,2_中,0_無,2_中,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000259,4_50代,05_労務職,2_既婚,2_中,0_無,1_やや少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000260,2_30代,02_管理職,1_未婚,3_高,0_無,2_中,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000261,2_30代,04_技術職,2_既婚,2_中,0_無,2_中,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000262,3_40代,02_管理職,3_離婚,3_高,0_無,3_やや多,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00000263,3_40代,01_経営者,2_既婚,1_低,0_無,1_やや少,1_有,0_無,X_不明,1回,0回,0_無,0_無
TR00000264,2_30代,03_事務職,1_未婚,3_高,0_無,1_やや少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000265,2_30代,02_管理職,1_未婚,3_高,0_無,2_中,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000266,2_30代,03_事務職,3_離婚,2_中,0_無,0_少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000267,3_40代,05_労務職,2_既婚,1_低,0_無,1_やや少,0_無,1_有,X_不明,2回,0回,0_無,0_無
TR00000268,3_40代,05_労務職,2_既婚,1_低,0_無,0_少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000269,3_40代,02_管理職,1_未婚,3_高,0_無,0_少,0_無,1_有,X_不明,2回,0回,0_無,1_有
TR00000270,3_40代,05_労務職,3_離婚,1_低,0_無,0_少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000271,4_50代,04_技術職,2_既婚,2_中,0_無,3_やや多,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00000272,4_50代,01_経営者,3_離婚,2_中,0_無,1_やや少,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00000273,2_30代,03_事務職,2_既婚,2_中,0_無,1_やや少,1_有,0_無,X_不明,2回,0回,0_無,0_無
TR00000274,4_50代,09_退職者,2_既婚,2_中,0_無,2_中,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00000275,2_30代,06_サービス職,3_離婚,2_中,0_無,0_少,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00000276,3_40代,06_サービス職,2_既婚,2_中,0_無,1_やや少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000277,2_30代,06_サービス職,1_未婚,2_中,0_無,2_中,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000278,2_30代,07_自営業,2_既婚,3_高,0_無,0_少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000279,4_50代,05_労務職,2_既婚,1_低,0_無,1_やや少,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00000280,3_40代,03_事務職,2_既婚,2_中,0_無,0_少,0_無,1_有,X_不明,2回,0回,0_無,0_無
TR00000281,4_50代,04_技術職,2_既婚,3_高,0_無,1_やや少,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00000282,4_50代,05_労務職,2_既婚,1_低,0_無,1_やや少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000283,2_30代,05_労務職,1_未婚,2_中,0_無,0_少,1_有,0_無,X_不明,2回,0回,0_無,0_無
TR00000284,2_30代,03_事務職,1_未婚,2_中,0_無,2_中,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000285,3_40代,03_事務職,2_既婚,2_中,0_無,2_中,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000286,4_50代,04_技術職,1_未婚,3_高,0_無,2_中,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00000287,2_30代,05_労務職,2_既婚,2_中,0_無,3_やや多,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000288,3_40代,07_自営業,2_既婚,2_中,0_無,2_中,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000289,2_30代,02_管理職,2_既婚,3_高,0_無,1_やや少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000290,4_50代,04_技術職,1_未婚,X_不明,0_無,2_中,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000291,1_20代,03_事務職,1_未婚,2_中,0_無,2_中,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00000292,4_50代,02_管理職,2_既婚,3_高,0_無,0_少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000293,2_30代,04_技術職,2_既婚,2_中,0_無,0_少,1_有,0_無,X_不明,3回以上,0回,0_無,0_無
TR00000294,4_50代,04_技術職,3_離婚,1_低,0_無,0_少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000295,1_20代,03_事務職,1_未婚,2_中,0_無,1_やや少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000296,3_40代,05_労務職,3_離婚,1_低,0_無,1_やや少,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00000297,4_50代,04_技術職,2_既婚,2_中,0_無,3_やや多,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000298,3_40代,05_労務職,2_既婚,X_不明,0_無,2_中,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000299,4_50代,03_事務職,2_既婚,2_中,0_無,2_中,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000300,4_50代,09_退職者,2_既婚,2_中,0_無,1_やや少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000301,2_30代,06_サービス職,1_未婚,2_中,0_無,1_やや少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000302,4_50代,06_サービス職,2_既婚,X_不明,0_無,1_やや少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000303,4_50代,04_技術職,2_既婚,2_中,0_無,3_やや多,1_有,0_無,X_不明,2回,0回,0_無,0_無
TR00000304,4_50代,02_管理職,2_既婚,3_高,0_無,2_中,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000305,4_50代,05_労務職,2_既婚,2_中,0_無,1_やや少,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00000306,3_40代,05_労務職,2_既婚,2_中,0_無,1_やや少,0_無,1_有,X_不明,2回,0回,0_無,0_無
TR00000307,3_40代,02_管理職,2_既婚,X_不明,0_無,0_少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000308,4_50代,03_事務職,2_既婚,2_中,0_無,2_中,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000309,4_50代,04_技術職,2_既婚,X_不明,0_無,3_やや多,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000310,4_50代,06_サービス職,3_離婚,1_低,0_無,1_やや少,0_無,1_有,X_不明,2回,0回,0_無,0_無
TR00000311,2_30代,06_サービス職,3_離婚,2_中,0_無,2_中,0_無,1_有,X_不明,2回,0回,0_無,0_無
TR00000312,2_30代,03_事務職,1_未婚,3_高,0_無,1_やや少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000313,3_40代,03_事務職,2_既婚,2_中,0_無,0_少,1_有,0_無,X_不明,2回,0回,0_無,0_無
TR00000314,2_30代,05_労務職,2_既婚,2_中,0_無,2_中,0_無,1_有,X_不明,2回,0回,0_無,0_無
TR00000315,4_50代,04_技術職,1_未婚,2_中,0_無,0_少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000316,3_40代,09_退職者,1_未婚,1_低,0_無,0_少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000317,3_40代,05_労務職,2_既婚,2_中,0_無,2_中,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000318,4_50代,05_労務職,2_既婚,2_中,0_無,0_少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000319,3_40代,05_労務職,2_既婚,X_不明,0_無,2_中,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000320,3_40代,02_管理職,2_既婚,2_中,0_無,1_やや少,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00000321,2_30代,04_技術職,3_離婚,3_高,0_無,4_多,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000322,2_30代,03_事務職,1_未婚,2_中,0_無,1_やや少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000323,4_50代,02_管理職,1_未婚,3_高,0_無,1_やや少,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00000324,3_40代,05_労務職,1_未婚,2_中,0_無,2_中,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00000325,3_40代,04_技術職,2_既婚,3_高,0_無,3_やや多,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00000326,4_50代,04_技術職,2_既婚,X_不明,0_無,1_やや少,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00000327,3_40代,05_労務職,2_既婚,2_中,0_無,2_中,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000328,3_40代,05_労務職,2_既婚,2_中,0_無,0_少,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00000329,3_40代,05_労務職,2_既婚,X_不明,0_無,1_やや少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000330,2_30代,05_労務職,1_未婚,2_中,0_無,0_少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000331,4_50代,02_管理職,1_未婚,3_高,0_無,3_やや多,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00000332,3_40代,02_管理職,3_離婚,3_高,0_無,4_多,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00000333,3_40代,05_労務職,2_既婚,2_中,0_無,1_やや少,1_有,0_無,X_不明,3回以上,0回,0_無,0_無
TR00000334,3_40代,03_事務職,1_未婚,2_中,0_無,3_やや多,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000335,4_50代,04_技術職,2_既婚,2_中,0_無,1_やや少,0_無,1_有,X_不明,2回,0回,0_無,0_無
TR00000336,4_50代,03_事務職,1_未婚,2_中,1_有,0_少,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00000337,2_30代,06_サービス職,1_未婚,2_中,0_無,1_やや少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000338,3_40代,05_労務職,1_未婚,2_中,0_無,3_やや多,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00000339,3_40代,02_管理職,3_離婚,2_中,0_無,2_中,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00000340,3_40代,05_労務職,3_離婚,2_中,0_無,0_少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000341,4_50代,05_労務職,2_既婚,1_低,0_無,3_やや多,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000342,2_30代,02_管理職,2_既婚,3_高,0_無,1_やや少,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00000343,4_50代,06_サービス職,2_既婚,X_不明,0_無,0_少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000344,3_40代,04_技術職,2_既婚,2_中,0_無,1_やや少,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00000345,2_30代,05_労務職,2_既婚,1_低,0_無,0_少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000346,3_40代,06_サービス職,2_既婚,3_高,0_無,2_中,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00000347,4_50代,02_管理職,2_既婚,3_高,0_無,2_中,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00000348,3_40代,02_管理職,1_未婚,3_高,0_無,1_やや少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000349,3_40代,05_労務職,2_既婚,2_中,0_無,1_やや少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000350,2_30代,03_事務職,2_既婚,2_中,0_無,2_中,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00000351,2_30代,05_労務職,2_既婚,2_中,0_無,0_少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000352,4_50代,XX_不明,3_離婚,X_不明,0_無,1_やや少,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00000353,2_30代,03_事務職,1_未婚,2_中,0_無,0_少,1_有,0_無,X_不明,2回,0回,0_無,0_無
TR00000354,3_40代,05_労務職,1_未婚,2_中,0_無,1_やや少,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00000355,2_30代,01_経営者,1_未婚,3_高,0_無,3_やや多,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000356,3_40代,05_労務職,2_既婚,2_中,0_無,1_やや少,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00000357,3_40代,03_事務職,1_未婚,3_高,0_無,2_中,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000358,3_40代,02_管理職,2_既婚,3_高,0_無,1_やや少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000359,3_40代,06_サービス職,2_既婚,2_中,0_無,3_やや多,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000360,1_20代,06_サービス職,2_既婚,2_中,0_無,0_少,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00000361,3_40代,03_事務職,2_既婚,2_中,0_無,1_やや少,0_無,1_有,X_不明,2回,0回,0_無,0_無
TR00000362,4_50代,03_事務職,2_既婚,2_中,0_無,1_やや少,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00000363,3_40代,04_技術職,2_既婚,3_高,0_無,3_やや多,1_有,0_無,X_不明,1回,0回,0_無,0_無
TR00000364,2_30代,03_事務職,3_離婚,2_中,0_無,2_中,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000365,3_40代,02_管理職,3_離婚,3_高,0_無,0_少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000366,2_30代,03_事務職,3_離婚,3_高,0_無,1_やや少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000367,1_20代,03_事務職,1_未婚,2_中,0_無,1_やや少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000368,2_30代,06_サービス職,2_既婚,2_中,0_無,0_少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000369,2_30代,03_事務職,2_既婚,2_中,0_無,1_やや少,0_無,1_有,X_不明,1回,0回,0_無,0_無
TR00000370,2_30代,05_労務職,2_既婚,2_中,0_無,3_やや多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000371,1_20代,03_事務職,1_未婚,2_中,0_無,1_やや少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000372,3_40代,05_労務職,2_既婚,X_不明,0_無,1_やや少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000373,3_40代,05_労務職,1_未婚,2_中,0_無,1_やや少,1_有,0_無,X_不明,1回,0回,0_無,0_無
TR00000374,2_30代,03_事務職,1_未婚,2_中,0_無,2_中,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000375,3_40代,05_労務職,2_既婚,1_低,0_無,1_やや少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000376,2_30代,02_管理職,2_既婚,3_高,0_無,0_少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000377,4_50代,05_労務職,2_既婚,2_中,0_無,1_やや少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000378,2_30代,05_労務職,2_既婚,2_中,0_無,3_やや多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000379,3_40代,06_サービス職,2_既婚,2_中,0_無,1_やや少,0_無,1_有,X_不明,1回,0回,0_無,0_無
TR00000380,3_40代,02_管理職,2_既婚,2_中,0_無,4_多,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00000381,3_40代,03_事務職,2_既婚,X_不明,0_無,2_中,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000382,2_30代,05_労務職,2_既婚,2_中,0_無,0_少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000383,4_50代,06_サービス職,2_既婚,2_中,0_無,3_やや多,1_有,1_有,X_不明,1回,0回,0_無,0_無
TR00000384,4_50代,04_技術職,2_既婚,X_不明,0_無,2_中,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000385,2_30代,10_無職,2_既婚,2_中,0_無,0_少,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00000386,4_50代,02_管理職,2_既婚,3_高,0_無,3_やや多,0_無,1_有,X_不明,1回,0回,0_無,1_有
TR00000387,4_50代,05_労務職,3_離婚,X_不明,0_無,1_やや少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000388,5_60歳以上,09_退職者,3_離婚,2_中,0_無,2_中,0_無,0_無,X_不明,1回,0回,0_無,1_有
TR00000389,2_30代,04_技術職,2_既婚,3_高,0_無,4_多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000390,3_40代,04_技術職,3_離婚,3_高,0_無,2_中,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000391,1_20代,03_事務職,2_既婚,2_中,0_無,0_少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000392,3_40代,05_労務職,2_既婚,2_中,0_無,3_やや多,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000393,2_30代,04_技術職,1_未婚,2_中,0_無,0_少,1_有,1_有,X_不明,3回以上,0回,0_無,0_無
TR00000394,3_40代,03_事務職,1_未婚,2_中,0_無,1_やや少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000395,2_30代,03_事務職,2_既婚,2_中,0_無,0_少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000396,2_30代,05_労務職,2_既婚,2_中,0_無,2_中,0_無,1_有,X_不明,1回,0回,0_無,0_無
TR00000397,3_40代,05_労務職,2_既婚,1_低,0_無,1_やや少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000398,3_40代,08_主婦,2_既婚,1_低,0_無,0_少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000399,3_40代,04_技術職,2_既婚,2_中,0_無,1_やや少,0_無,1_有,X_不明,1回,0回,0_無,0_無
TR00000400,1_20代,07_自営業,1_未婚,3_高,0_無,0_少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000401,4_50代,06_サービス職,2_既婚,2_中,0_無,1_やや少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000402,4_50代,04_技術職,2_既婚,X_不明,0_無,0_少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000403,4_50代,02_管理職,2_既婚,3_高,0_無,0_少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000404,4_50代,09_退職者,2_既婚,3_高,0_無,0_少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000405,3_40代,05_労務職,3_離婚,1_低,0_無,4_多,0_無,0_無,X_不明,3回以上,0回,0_無,0_無
TR00000406,2_30代,04_技術職,2_既婚,2_中,0_無,2_中,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000407,3_40代,05_労務職,2_既婚,2_中,0_無,3_やや多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000408,2_30代,06_サービス職,1_未婚,2_中,0_無,2_中,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000409,4_50代,05_労務職,2_既婚,1_低,0_無,1_やや少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000410,2_30代,03_事務職,1_未婚,2_中,0_無,0_少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000411,3_40代,03_事務職,2_既婚,2_中,0_無,1_やや少,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000412,2_30代,01_経営者,2_既婚,3_高,0_無,3_やや多,0_無,0_無,X_不明,2回,0回,0_無,0_無
TR00000413,2_30代,03_事務職,3_離婚,2_中,0_無,1_やや少,1_有,0_無,X_不明,1回,0回,0_無,0_無
TR00000414,3_40代,04_技術職,2_既婚,2_中,0_無,1_やや少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000415,3_40代,10_無職,2_既婚,2_中,0_無,0_少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00000416,4_50代,05_労務職,3_離婚,1_低,0_無,1_やや少,0_無,1_有,X_不明,1回,0回,0_無,0_無
TR00000417,2_30代,04_技術職,2_既婚,2_中,1_有,1_やや少,0_無,0_無,X_不明,1回,0回,0_無,0_無
